date,location,scrape_date,team_1,team_2,rank_1,rank_2,elo_1,elo_2,elo_diff_1,team_1_w,draw,team_2_w,team_1_odds,draw_odds,team_2_odds
2024-11-19,European League C in Sweden,2024-07-06,Sweden,Azerbaijan,47,84,1675,1493,182,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2024-11-19,European League D in Malta,2024-07-06,Malta,Andorra,151,170,1257,1110,147,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-11-19,World Cup qualifier in Argentina,2024-07-06,Argentina,Peru,1,41,2142,1710,432,0.7701863354037267,0.18633540372670807,0.043478260869565216,1.2983870967741935,5.366666666666667,23.0
2024-11-19,World Cup qualifier in Bolivia,2024-07-06,Bolivia,Paraguay,73,49,1551,1661,-110,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-11-19,World Cup qualifier in Brazil,2024-07-06,Brazil,Uruguay,6,5,2021,2027,-6,0.3103161397670549,0.3136439267886855,0.37603993344425957,3.222520107238606,3.1883289124668437,2.65929203539823
2024-11-19,World Cup qualifier in Chile,2024-07-06,Chile,Venezuela,40,18,1723,1820,-97,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-11-19,World Cup qualifier in Colombia,2024-07-06,Colombia,Ecuador,4,16,2030,1871,159,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2024-11-19,CONCACAF League B in Antigua & Barbuda,2024-07-06,Antigua and Barbuda,Dominica,190,186,988,1008,-20,0.3103161397670549,0.3136439267886855,0.37603993344425957,3.222520107238606,3.1883289124668437,2.65929203539823
2024-11-19,CONCACAF League B in the Dominican Rep,2024-07-06,Dominican Republic,Bermuda,159,168,1208,1126,82,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2024-11-23,SE Asian Champ in Cambodia,2024-07-06,Cambodia,Malaysia,205,146,842,1274,-432,0.04,0.18769230769230769,0.7723076923076924,25.0,5.327868852459017,1.294820717131474
2024-11-24,SE Asian Champ in Laos,2024-07-06,Laos,Vietnam,225,149,665,1270,-605,0.0,0.053763440860215055,0.946236559139785,inf,18.6,1.0568181818181817
2024-11-24,SE Asian Champ in Myanmar,2024-07-06,Myanmar,Indonesia,197,129,914,1330,-416,0.04,0.18769230769230769,0.7723076923076924,25.0,5.327868852459017,1.294820717131474
2024-11-26,SE Asian Champ in Singapore,2024-07-06,Singapore,Cambodia,171,205,1109,842,267,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2024-11-27,SE Asian Champ in Indonesia,2024-07-06,Indonesia,Laos,129,225,1330,665,665,0.9411764705882353,0.04411764705882353,0.014705882352941176,1.0625,22.666666666666664,68.0
2024-11-27,SE Asian Champ in the Philippines,2024-07-06,Philippines,Myanmar,184,197,1034,914,120,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-11-29,SE Asian Champ in Thailand,2024-07-06,Thailand,Malaysia,97,146,1426,1274,152,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2024-11-30,SE Asian Champ in Laos,2024-07-06,Laos,Philippines,225,184,665,1034,-369,0.07956989247311828,0.16989247311827957,0.7505376344086021,12.567567567567567,5.886075949367089,1.332378223495702
2024-11-30,SE Asian Champ in Vietnam,2024-07-06,Vietnam,Indonesia,149,129,1270,1330,-60,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-12-02,SE Asian Champ in Singapore,2024-07-06,Singapore,Thailand,171,97,1109,1426,-317,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-12-03,SE Asian Champ in Myanmar,2024-07-06,Myanmar,Laos,197,225,914,665,249,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2024-12-03,SE Asian Champ in the Philippines,2024-07-06,Philippines,Vietnam,184,149,1034,1270,-236,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2024-12-06,SE Asian Champ in Malaysia,2024-07-06,Malaysia,Singapore,146,171,1274,1109,165,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2024-12-06,SE Asian Champ in Thailand,2024-07-06,Thailand,Cambodia,97,205,1426,842,584,0.8629032258064516,0.08064516129032258,0.056451612903225805,1.158878504672897,12.4,17.714285714285715
2024-12-07,SE Asian Champ in Indonesia,2024-07-06,Indonesia,Philippines,129,184,1330,1034,296,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2024-12-07,SE Asian Champ in Vietnam,2024-07-06,Vietnam,Myanmar,149,197,1270,914,356,0.7521367521367521,0.16666666666666666,0.0811965811965812,1.3295454545454546,6.0,12.31578947368421
2025-01-06,Friendly in the United States,2024-07-06,Mexico,Thailand,25,97,1785,1426,359,0.7521367521367521,0.16666666666666666,0.0811965811965812,1.3295454545454546,6.0,12.31578947368421
2025-01-13,Friendly in the United States,2024-07-06,El Salvador,Thailand,110,97,1389,1426,-37,0.3103161397670549,0.3136439267886855,0.37603993344425957,3.222520107238606,3.1883289124668437,2.65929203539823
2025-03-20,World Cup qualifier in Australia,2024-07-06,Australia,Indonesia,27,129,1774,1330,444,0.7701863354037267,0.18633540372670807,0.043478260869565216,1.2983870967741935,5.366666666666667,23.0
2025-03-20,World Cup qualifier in Iran,2024-07-06,Iran,United Arab Emirates,21,83,1807,1501,306,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2025-03-20,World Cup qualifier in Iraq,2024-07-06,Iraq,Kuwait,51,127,1660,1334,326,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2025-03-20,World Cup qualifier in Japan,2024-07-06,Japan,Bahrain,17,92,1856,1453,403,0.7701863354037267,0.18633540372670807,0.043478260869565216,1.2983870967741935,5.366666666666667,23.0
2025-03-20,World Cup qualifier in Jordan,2024-07-06,Jordan,Palestine,53,103,1635,1406,229,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2025-03-20,World Cup qualifier in Qatar,2024-07-06,Qatar,North Korea,55,108,1631,1395,236,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2025-03-20,World Cup qualifier in Saudi Arabia,2024-07-06,Saudi Arabia,China,63,107,1587,1396,191,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2025-03-20,World Cup qualifier in South Korea,2024-07-06,South Korea,Oman,35,76,1738,1529,209,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2025-03-20,World Cup qualifier in Uzbekistan,2024-07-06,Uzbekistan,Kyrgyzstan,46,145,1680,1279,401,0.7701863354037267,0.18633540372670807,0.043478260869565216,1.2983870967741935,5.366666666666667,23.0
2025-03-20,World Cup qualifier in Brazil,2024-07-06,Brazil,Colombia,6,4,2021,2030,-9,0.3103161397670549,0.3136439267886855,0.37603993344425957,3.222520107238606,3.1883289124668437,2.65929203539823
2025-03-20,World Cup qualifier in Ecuador,2024-07-06,Ecuador,Venezuela,16,18,1871,1820,51,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2025-03-20,World Cup qualifier in Paraguay,2024-07-06,Paraguay,Chile,49,40,1661,1723,-62,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2025-03-20,World Cup qualifier in Peru,2024-07-06,Peru,Bolivia,41,73,1710,1551,159,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2025-03-20,World Cup qualifier in Uruguay,2024-07-06,Uruguay,Argentina,5,1,2027,2142,-115,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2025-03-25,World Cup qualifier in China,2024-07-06,China,Australia,107,27,1396,1774,-378,0.07956989247311828,0.16989247311827957,0.7505376344086021,12.567567567567567,5.886075949367089,1.332378223495702
2025-03-25,World Cup qualifier in Indonesia,2024-07-06,Indonesia,Bahrain,129,92,1330,1453,-123,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2025-03-25,World Cup qualifier in Iran,2024-07-06,Iran,Uzbekistan,21,46,1807,1680,127,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2025-03-25,World Cup qualifier in Japan,2024-07-06,Japan,Saudi Arabia,17,63,1856,1587,269,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2025-03-25,World Cup qualifier in Kuwait,2024-07-06,Kuwait,Oman,127,76,1334,1529,-195,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2025-03-25,World Cup qualifier in Kyrgyzstan,2024-07-06,Kyrgyzstan,Qatar,145,55,1279,1631,-352,0.07956989247311828,0.16989247311827957,0.7505376344086021,12.567567567567567,5.886075949367089,1.332378223495702
2025-03-25,World Cup qualifier in North Korea,2024-07-06,North Korea,United Arab Emirates,108,83,1395,1501,-106,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2025-03-25,World Cup qualifier in Palestine,2024-07-06,Palestine,Iraq,103,51,1406,1660,-254,0.1140215716486903,0.23112480739599384,0.6548536209553159,8.77027027027027,4.326666666666667,1.5270588235294118
2025-03-25,World Cup qualifier in South Korea,2024-07-06,South Korea,Jordan,35,53,1738,1635,103,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2025-03-25,World Cup qualifier in Argentina,2024-07-06,Argentina,Brazil,1,6,2142,2021,121,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2025-03-25,World Cup qualifier in Bolivia,2024-07-06,Bolivia,Uruguay,73,5,1551,2027,-476,0.02608695652173913,0.13478260869565217,0.8391304347826087,38.333333333333336,7.419354838709677,1.1917098445595855
2025-03-25,World Cup qualifier in Chile,2024-07-06,Chile,Ecuador,40,16,1723,1871,-148,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2025-03-25,World Cup qualifier in Colombia,2024-07-06,Colombia,Paraguay,4,49,2030,1661,369,0.7521367521367521,0.16666666666666666,0.0811965811965812,1.3295454545454546,6.0,12.31578947368421
2025-03-25,World Cup qualifier in Venezuela,2024-07-06,Venezuela,Peru,18,41,1820,1710,110,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2025-06-04,World Cup qualifier in Chile,2024-07-06,Chile,Argentina,40,1,1723,2142,-419,0.04,0.18769230769230769,0.7723076923076924,25.0,5.327868852459017,1.294820717131474
2025-06-04,World Cup qualifier in Colombia,2024-07-06,Colombia,Peru,4,41,2030,1710,320,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2025-06-04,World Cup qualifier in Ecuador,2024-07-06,Ecuador,Brazil,16,6,1871,2021,-150,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2025-06-04,World Cup qualifier in Paraguay,2024-07-06,Paraguay,Uruguay,49,5,1661,2027,-366,0.07956989247311828,0.16989247311827957,0.7505376344086021,12.567567567567567,5.886075949367089,1.332378223495702
2025-06-04,World Cup qualifier in Venezuela,2024-07-06,Venezuela,Bolivia,18,73,1820,1551,269,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2025-06-04,World Cup qualifier in Barbados,2024-07-06,Barbados,Aruba,195,189,930,992,-62,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2025-06-04,World Cup qualifier in Bermuda,2024-07-06,Bermuda,Cayman Islands,168,207,1126,825,301,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2025-06-04,World Cup qualifier in Dominica,2024-07-06,Dominica,British Virgin Islands,186,227,1008,651,357,0.7521367521367521,0.16666666666666666,0.0811965811965812,1.3295454545454546,6.0,12.31578947368421
2025-06-04,World Cup qualifier in Grenada,2024-07-06,Grenada,Bahamas,175,209,1083,810,273,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2025-06-04,World Cup qualifier in Montserrat,2024-07-06,Montserrat,Belize,185,182,1015,1039,-24,0.3103161397670549,0.3136439267886855,0.37603993344425957,3.222520107238606,3.1883289124668437,2.65929203539823
2025-06-04,World Cup qualifier in St Vincent/Gren,2024-07-06,St Vincent/Gren,Anguilla,178,233,1071,599,472,0.8354430379746836,0.13924050632911392,0.02531645569620253,1.196969696969697,7.1818181818181825,39.5
2025-06-05,World Cup qualifier in Australia,2024-07-06,Australia,Japan,27,17,1774,1856,-82,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2025-06-05,World Cup qualifier in Bahrain,2024-07-06,Bahrain,Saudi Arabia,92,63,1453,1587,-134,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2025-06-05,World Cup qualifier in Indonesia,2024-07-06,Indonesia,China,129,107,1330,1396,-66,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2025-06-05,World Cup qualifier in Iraq,2024-07-06,Iraq,South Korea,51,35,1660,1738,-78,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2025-06-05,World Cup qualifier in Kuwait,2024-07-06,Kuwait,Palestine,127,103,1334,1406,-72,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2025-06-05,World Cup qualifier in North Korea,2024-07-06,North Korea,Kyrgyzstan,108,145,1395,1279,116,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2025-06-05,World Cup qualifier in Oman,2024-07-06,Oman,Jordan,76,53,1529,1635,-106,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2025-06-05,World Cup qualifier in Qatar,2024-07-06,Qatar,Iran,55,21,1631,1807,-176,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2025-06-05,World Cup qualifier in UAE,2024-07-06,United Arab Emirates,Uzbekistan,83,46,1501,1680,-179,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2025-06-06,World Cup qualifier in Antigua & Barbuda,2024-07-06,Antigua and Barbuda,Cuba,190,141,988,1295,-307,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2025-06-06,World Cup qualifier in Curaçao,2024-07-06,Curaçao,Saint Lucia,118,174,1355,1084,271,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2025-06-06,World Cup qualifier in Guatemala,2024-07-06,Guatemala,Dominican Republic,86,159,1485,1208,277,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2025-06-06,World Cup qualifier in Nicaragua,2024-07-06,Nicaragua,Guyana,122,146,1349,1274,75,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2025-06-06,World Cup qualifier in Suriname,2024-07-06,Suriname,Puerto Rico,135,165,1319,1148,171,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2025-06-06,World Cup qualifier in Trinidad & Tobago,2024-07-06,Trinidad and Tobago,Saint Kitts and Nevis,102,176,1413,1082,331,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2025-06-07,World Cup qualifier in Anguilla,2024-07-06,Anguilla,El Salvador,233,110,599,1389,-790,0.0,0.0,1.0,inf,inf,1.0
2025-06-07,World Cup qualifier in Aruba,2024-07-06,Aruba,Haiti,189,82,992,1502,-510,0.041025641025641026,0.06153846153846154,0.8974358974358975,24.375,16.25,1.1142857142857143
2025-06-07,World Cup qualifier in the Bahamas,2024-07-06,Bahamas,Costa Rica,209,49,810,1661,-851,0.0,0.0,1.0,inf,inf,1.0
2025-06-07,World Cup qualifier in Belize,2024-07-06,Belize,Panama,182,31,1039,1747,-708,0.0,0.01694915254237288,0.9830508474576272,inf,59.0,1.0172413793103448
2025-06-07,World Cup qualifier in the Br Virgin Islands,2024-07-06,British Virgin Islands,Jamaica,227,61,651,1589,-938,0.0,0.0,1.0,inf,inf,1.0
2025-06-07,World Cup qualifier in the Cayman Islands,2024-07-06,Cayman Islands,Honduras,207,79,825,1511,-686,0.014925373134328358,0.04477611940298507,0.9402985074626866,67.0,22.333333333333336,1.0634920634920635
2025-06-09,World Cup qualifier in Argentina,2024-07-06,Argentina,Colombia,1,4,2142,2030,112,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2025-06-09,World Cup qualifier in Bolivia,2024-07-06,Bolivia,Chile,73,40,1551,1723,-172,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2025-06-09,World Cup qualifier in Brazil,2024-07-06,Brazil,Paraguay,6,49,2021,1661,360,0.7521367521367521,0.16666666666666666,0.0811965811965812,1.3295454545454546,6.0,12.31578947368421
2025-06-09,World Cup qualifier in Peru,2024-07-06,Peru,Ecuador,41,16,1710,1871,-161,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2025-06-09,World Cup qualifier in Uruguay,2024-07-06,Uruguay,Venezuela,5,18,2027,1820,207,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2025-06-10,World Cup qualifier in China,2024-07-06,China,Bahrain,107,92,1396,1453,-57,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2025-06-10,World Cup qualifier in Iran,2024-07-06,Iran,North Korea,21,108,1807,1395,412,0.7701863354037267,0.18633540372670807,0.043478260869565216,1.2983870967741935,5.366666666666667,23.0
2025-06-10,World Cup qualifier in Japan,2024-07-06,Japan,Indonesia,17,129,1856,1330,526,0.8936170212765957,0.06382978723404255,0.0425531914893617,1.119047619047619,15.666666666666668,23.5
2025-06-10,World Cup qualifier in Jordan,2024-07-06,Jordan,Iraq,53,51,1635,1660,-25,0.3103161397670549,0.3136439267886855,0.37603993344425957,3.222520107238606,3.1883289124668437,2.65929203539823
2025-06-10,World Cup qualifier in Kyrgyzstan,2024-07-06,Kyrgyzstan,United Arab Emirates,145,83,1279,1501,-222,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2025-06-10,World Cup qualifier in Palestine,2024-07-06,Palestine,Oman,103,76,1406,1529,-123,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2025-06-10,World Cup qualifier in Saudi Arabia,2024-07-06,Saudi Arabia,Australia,63,27,1587,1774,-187,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2025-06-10,World Cup qualifier in South Korea,2024-07-06,South Korea,Kuwait,35,127,1738,1334,404,0.7701863354037267,0.18633540372670807,0.043478260869565216,1.2983870967741935,5.366666666666667,23.0
2025-06-10,World Cup qualifier in Uzbekistan,2024-07-06,Uzbekistan,Qatar,46,55,1680,1631,49,0.376139188069594,0.3115161557580779,0.3123446561723281,2.6585903083700444,3.210106382978723,3.2015915119363396
2025-06-10,World Cup qualifier in Costa Rica,2024-07-06,Costa Rica,Trinidad and Tobago,49,102,1661,1413,248,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2025-06-10,World Cup qualifier in Cuba,2024-07-06,Cuba,Bermuda,141,168,1295,1126,169,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2025-06-10,World Cup qualifier in the Dominican Rep,2024-07-06,Dominican Republic,Dominica,159,186,1208,1008,200,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2025-06-10,World Cup qualifier in El Salvador,2024-07-06,El Salvador,Suriname,110,135,1389,1319,70,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2025-06-10,World Cup qualifier in Guyana,2024-07-06,Guyana,Montserrat,146,185,1274,1015,259,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2025-06-10,World Cup qualifier in Haiti,2024-07-06,Haiti,Curaçao,82,118,1502,1355,147,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2025-06-10,World Cup qualifier in Honduras,2024-07-06,Honduras,Antigua and Barbuda,79,190,1511,988,523,0.8936170212765957,0.06382978723404255,0.0425531914893617,1.119047619047619,15.666666666666668,23.5
2025-06-10,World Cup qualifier in Jamaica,2024-07-06,Jamaica,Guatemala,61,86,1589,1485,104,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2025-06-10,World Cup qualifier in Panama,2024-07-06,Panama,Nicaragua,31,122,1747,1349,398,0.7521367521367521,0.16666666666666666,0.0811965811965812,1.3295454545454546,6.0,12.31578947368421
2025-06-10,World Cup qualifier in Puerto Rico,2024-07-06,Puerto Rico,St Vincent/Gren,165,178,1148,1071,77,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2025-06-10,World Cup qualifier in St Kitts and Nevis,2024-07-06,Saint Kitts and Nevis,Grenada,176,175,1082,1083,-1,0.3103161397670549,0.3136439267886855,0.37603993344425957,3.222520107238606,3.1883289124668437,2.65929203539823
2025-06-10,World Cup qualifier in Saint Lucia,2024-07-06,Saint Lucia,Barbados,174,195,1084,930,154,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2025-09-09,World Cup qualifier in Argentina,2024-07-06,Argentina,Venezuela,1,18,2142,1820,322,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2025-09-09,World Cup qualifier in Brazil,2024-07-06,Brazil,Chile,6,40,2021,1723,298,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2025-09-09,World Cup qualifier in Colombia,2024-07-06,Colombia,Bolivia,4,73,2030,1551,479,0.8354430379746836,0.13924050632911392,0.02531645569620253,1.196969696969697,7.1818181818181825,39.5
2025-09-09,World Cup qualifier in Paraguay,2024-07-06,Paraguay,Ecuador,49,16,1661,1871,-210,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2025-09-09,World Cup qualifier in Uruguay,2024-07-06,Uruguay,Peru,5,41,2027,1710,317,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2025-09-14,World Cup qualifier in Bolivia,2024-07-06,Bolivia,Brazil,73,6,1551,2021,-470,0.02608695652173913,0.13478260869565217,0.8391304347826087,38.333333333333336,7.419354838709677,1.1917098445595855
2025-09-14,World Cup qualifier in Chile,2024-07-06,Chile,Uruguay,40,5,1723,2027,-304,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2025-09-14,World Cup qualifier in Ecuador,2024-07-06,Ecuador,Argentina,16,1,1871,2142,-271,0.1140215716486903,0.23112480739599384,0.6548536209553159,8.77027027027027,4.326666666666667,1.5270588235294118
2025-09-14,World Cup qualifier in Peru,2024-07-06,Peru,Paraguay,41,49,1710,1661,49,0.376139188069594,0.3115161557580779,0.3123446561723281,2.6585903083700444,3.210106382978723,3.2015915119363396
2025-09-14,World Cup qualifier in Venezuela,2024-07-06,Venezuela,Colombia,18,4,1820,2030,-210,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
