game_id,date,location,team,opp,score,opp_score,old_elo,opp_elo,elo_diff,result_class
2024-03-22Equatorial GuineaCambodia,2024-03-22,Friendly tournament in Saudi Arabia,Equatorial Guinea,Cambodia,2,0,1572,847,725,T1
2024-03-22Equatorial GuineaCambodia,2024-03-22,Friendly tournament in Saudi Arabia,Cambodia,Equatorial Guinea,0,2,847,1572,-725,T2
2024-03-22Faroe IslandsLiechtenstein,2024-03-22,Friendly in Spain,Faroe Islands,Liechtenstein,4,0,1264,956,308,T1
2024-03-22Faroe IslandsLiechtenstein,2024-03-22,Friendly in Spain,Liechtenstein,Faroe Islands,0,4,956,1264,-308,T2
2024-03-22HungaryTurkey,2024-03-22,Friendly in Hungary,Hungary,Turkey,1,0,1834,1766,68,T1
2024-03-22HungaryTurkey,2024-03-22,Friendly in Hungary,Turkey,Hungary,0,1,1766,1834,-68,T2
2024-03-22LibyaBurkina Faso,2024-03-22,Friendly in Morocco,Libya,Burkina Faso,2,1,1397,1523,-126,T1
2024-03-22LibyaBurkina Faso,2024-03-22,Friendly in Morocco,Burkina Faso,Libya,1,2,1523,1397,126,T2
2024-03-22MadagascarBurundi,2024-03-22,Friendly tournament in Madagascar,Madagascar,Burundi,1,0,1316,1288,28,T1
2024-03-22MadagascarBurundi,2024-03-22,Friendly tournament in Madagascar,Burundi,Madagascar,0,1,1288,1316,-28,T2
2024-03-22MaliMauritania,2024-03-22,Friendly in Morocco,Mauritania,Mali,0,2,1393,1627,-234,T2
2024-03-22MaliMauritania,2024-03-22,Friendly in Morocco,Mali,Mauritania,2,0,1627,1393,234,T1
2024-03-22MoldovaNorth Macedonia,2024-03-22,Friendly in Turkey,Moldova,North Macedonia,1,1,1339,1568,-229,D
2024-03-22MoldovaNorth Macedonia,2024-03-22,Friendly in Turkey,North Macedonia,Moldova,1,1,1568,1339,229,D
2024-03-22MoroccoAngola,2024-03-22,Friendly in Morocco,Morocco,Angola,1,0,1774,1516,258,T1
2024-03-22MoroccoAngola,2024-03-22,Friendly in Morocco,Angola,Morocco,0,1,1516,1774,-258,T2
2024-03-22NetherlandsScotland,2024-03-22,Friendly in the Netherlands,Netherlands,Scotland,4,0,1970,1801,169,T1
2024-03-22NetherlandsScotland,2024-03-22,Friendly in the Netherlands,Scotland,Netherlands,0,4,1801,1970,-169,T2
2024-03-22NigeriaGhana,2024-03-22,Friendly in Morocco,Nigeria,Ghana,2,1,1638,1514,124,T1
2024-03-22NigeriaGhana,2024-03-22,Friendly in Morocco,Ghana,Nigeria,1,2,1514,1638,-124,T2
2024-03-22NorwayCzechia,2024-03-22,Friendly in Norway,Norway,Czechia,1,2,1755,1757,-2,T2
2024-03-22NorwayCzechia,2024-03-22,Friendly in Norway,Czechia,Norway,2,1,1757,1755,2,T1
2024-03-22PeruNicaragua,2024-03-22,Friendly in Peru,Peru,Nicaragua,2,0,1743,1332,411,T1
2024-03-22PeruNicaragua,2024-03-22,Friendly in Peru,Nicaragua,Peru,0,2,1332,1743,-411,T2
2024-03-22RomaniaNorthern Ireland,2024-03-22,Friendly in Romania,Romania,Northern Ireland,1,1,1674,1491,183,D
2024-03-22RomaniaNorthern Ireland,2024-03-22,Friendly in Romania,Northern Ireland,Romania,1,1,1491,1674,-183,D
2024-03-22SenegalGabon,2024-03-22,Friendly in France,Gabon,Senegal,0,3,1442,1769,-327,T2
2024-03-22SenegalGabon,2024-03-22,Friendly in France,Senegal,Gabon,3,0,1769,1442,327,T1
2024-03-22Sri LankaPapua New Guinea,2024-03-22,Friendly tournament in Sri Lanka,Papua New Guinea,Sri Lanka,0,0,1107,684,423,D
2024-03-22Sri LankaPapua New Guinea,2024-03-22,Friendly tournament in Sri Lanka,Sri Lanka,Papua New Guinea,0,0,684,1107,-423,D
2024-03-22SudanGuinea-Bissau,2024-03-22,Friendly in Morocco,Guinea-Bissau,Sudan,0,1,1364,1312,52,T2
2024-03-22SudanGuinea-Bissau,2024-03-22,Friendly in Morocco,Sudan,Guinea-Bissau,1,0,1312,1364,-52,T1
2024-03-22São Tomé and PríncipeSouth Sudan,2024-03-22,African Nations Cup qualifier in Morocco,São Tomé and Príncipe,South Sudan,1,1,1057,1147,-90,D
2024-03-22São Tomé and PríncipeSouth Sudan,2024-03-22,African Nations Cup qualifier in Morocco,South Sudan,São Tomé and Príncipe,1,1,1147,1057,90,D
2024-03-22TogoNiger,2024-03-22,Friendly in Morocco,Niger,Togo,1,2,1239,1384,-145,T2
2024-03-22TogoNiger,2024-03-22,Friendly in Morocco,Togo,Niger,2,1,1384,1239,145,T1
2024-03-22US Virgin IslandsBritish Virgin Islands,2024-03-22,World Cup qualifier in the US Virgin Islands,US Virgin Islands,British Virgin Islands,1,1,613,659,-46,D
2024-03-22US Virgin IslandsBritish Virgin Islands,2024-03-22,World Cup qualifier in the US Virgin Islands,British Virgin Islands,US Virgin Islands,1,1,659,613,46,D
2024-03-23BeninIvory Coast,2024-03-23,Friendly in France,Benin,Ivory Coast,2,2,1348,1620,-272,D
2024-03-23BeninIvory Coast,2024-03-23,Friendly in France,Ivory Coast,Benin,2,2,1620,1348,272,D
2024-03-23CanadaTrinidad and Tobago,2024-03-23,Copa América qualifier in the United States,Canada,Trinidad and Tobago,2,0,1706,1427,279,T1
2024-03-23CanadaTrinidad and Tobago,2024-03-23,Copa América qualifier in the United States,Trinidad and Tobago,Canada,0,2,1427,1706,-279,T2
2024-03-23Costa RicaHonduras,2024-03-23,Copa América qualifier in the United States,Costa Rica,Honduras,3,1,1582,1515,67,T1
2024-03-23Costa RicaHonduras,2024-03-23,Copa América qualifier in the United States,Honduras,Costa Rica,1,3,1515,1582,-67,T2
2024-03-23CroatiaTunisia,2024-03-23,Friendly tournament in Egypt,Croatia,Tunisia,0,0,1952,1676,276,D
2024-03-23CroatiaTunisia,2024-03-23,Friendly tournament in Egypt,Tunisia,Croatia,0,0,1676,1952,-276,D
2024-03-23DenmarkSwitzerland,2024-03-23,Friendly in Denmark,Denmark,Switzerland,0,0,1825,1792,33,D
2024-03-23DenmarkSwitzerland,2024-03-23,Friendly in Denmark,Switzerland,Denmark,0,0,1792,1825,-33,D
2024-03-23Dominican RepublicAruba,2024-03-23,Friendly in the Dominican Republic,Dominican Republic,Aruba,2,0,1205,1002,203,T1
2024-03-23Dominican RepublicAruba,2024-03-23,Friendly in the Dominican Republic,Aruba,Dominican Republic,0,2,1002,1205,-203,T2
2024-03-23EnglandBrazil,2024-03-23,Friendly in England,Brazil,England,1,0,2012,2015,-3,T1
2024-03-23EnglandBrazil,2024-03-23,Friendly in England,England,Brazil,0,1,2015,2012,3,T2
2024-03-23FranceGermany,2024-03-23,Friendly in France,Germany,France,2,0,1886,2110,-224,T1
2024-03-23FranceGermany,2024-03-23,Friendly in France,France,Germany,0,2,2110,1886,224,T2
2024-03-23French GuianaHaiti,2024-03-23,Friendly in French Guiana,French Guiana,Haiti,1,1,1285,1497,-212,D
2024-03-23French GuianaHaiti,2024-03-23,Friendly in French Guiana,Haiti,French Guiana,1,1,1497,1285,212,D
2024-03-23IrelandBelgium,2024-03-23,Friendly in Ireland,Belgium,Ireland,0,0,1990,1608,382,D
2024-03-23IrelandBelgium,2024-03-23,Friendly in Ireland,Ireland,Belgium,0,0,1608,1990,-382,D
2024-03-23MalawiKenya,2024-03-23,Friendly tournament in Malawi,Malawi,Kenya,0,4,1350,1350,0,T2
2024-03-23MalawiKenya,2024-03-23,Friendly tournament in Malawi,Kenya,Malawi,4,0,1350,1350,0,T1
2024-03-23SamoaCook Islands,2024-03-23,Oceania Nations Cup qualifier in Tonga,Samoa,Cook Islands,1,0,727,687,40,T1
2024-03-23SamoaCook Islands,2024-03-23,Oceania Nations Cup qualifier in Tonga,Cook Islands,Samoa,0,1,687,727,-40,T2
2024-03-23SlovakiaAustria,2024-03-23,Friendly in Slovakia,Slovakia,Austria,0,2,1662,1835,-173,T2
2024-03-23SlovakiaAustria,2024-03-23,Friendly in Slovakia,Austria,Slovakia,2,0,1835,1662,173,T1
2024-03-23ZambiaZimbabwe,2024-03-23,Friendly tournament in Malawi,Zambia,Zimbabwe,2,2,1478,1337,141,D
2024-03-23ZambiaZimbabwe,2024-03-23,Friendly tournament in Malawi,Zimbabwe,Zambia,2,2,1337,1478,-141,D
2024-03-24BelizePuerto Rico,2024-03-24,Friendly in Belize,Puerto Rico,Belize,0,3,1147,1058,89,T2
2024-03-24BelizePuerto Rico,2024-03-24,Friendly in Belize,Belize,Puerto Rico,3,0,1058,1147,-89,T1
2024-03-24EthiopiaLesotho,2024-03-24,Friendly in Ethiopia,Lesotho,Ethiopia,1,2,1256,1289,-33,T2
2024-03-24EthiopiaLesotho,2024-03-24,Friendly in Ethiopia,Ethiopia,Lesotho,2,1,1289,1256,33,T1
2024-03-24GuatemalaVenezuela,2024-03-24,Friendly in the United States,Venezuela,Guatemala,0,0,1750,1481,269,D
2024-03-24GuatemalaVenezuela,2024-03-24,Friendly in the United States,Guatemala,Venezuela,0,0,1481,1750,-269,D
2024-03-24ItalyEcuador,2024-03-24,Friendly in the United States,Ecuador,Italy,0,2,1886,1943,-57,T2
2024-03-24ItalyEcuador,2024-03-24,Friendly in the United States,Italy,Ecuador,2,0,1943,1886,57,T1
2024-03-24JamaicaPanama,2024-03-24,CONCACAF Nations League in the United States,Panama,Jamaica,0,1,1734,1611,123,T2
2024-03-24JamaicaPanama,2024-03-24,CONCACAF Nations League in the United States,Jamaica,Panama,1,0,1611,1734,-123,T1
2024-03-24MartiniqueSuriname,2024-03-24,Friendly in the Netherlands,Suriname,Martinique,1,1,1303,1441,-138,D
2024-03-24MartiniqueSuriname,2024-03-24,Friendly in the Netherlands,Martinique,Suriname,1,1,1441,1303,138,D
2024-03-24San MarinoSaint Kitts and Nevis,2024-03-24,Friendly in San Marino,Saint Kitts and Nevis,San Marino,0,0,1086,771,315,D
2024-03-24San MarinoSaint Kitts and Nevis,2024-03-24,Friendly in San Marino,San Marino,Saint Kitts and Nevis,0,0,771,1086,-315,D
2024-03-24United StatesMexico,2024-03-24,CONCACAF Nations League in the United States,Mexico,United States,0,2,1826,1774,52,T2
2024-03-24United StatesMexico,2024-03-24,CONCACAF Nations League in the United States,United States,Mexico,2,0,1774,1826,-52,T1
2024-03-25AngolaComoros,2024-03-25,Friendly in Morocco,Angola,Comoros,0,0,1514,1299,215,D
2024-03-25AngolaComoros,2024-03-25,Friendly in Morocco,Comoros,Angola,0,0,1299,1514,-215,D
2024-03-25AzerbaijanBulgaria,2024-03-25,Friendly tournament in Azerbaijan,Azerbaijan,Bulgaria,1,1,1499,1468,31,D
2024-03-25AzerbaijanBulgaria,2024-03-25,Friendly tournament in Azerbaijan,Bulgaria,Azerbaijan,1,1,1468,1499,-31,D
2024-03-25BoliviaAndorra,2024-03-25,Friendly tournament in Algeria,Andorra,Bolivia,0,1,1115,1603,-488,T2
2024-03-25BoliviaAndorra,2024-03-25,Friendly tournament in Algeria,Bolivia,Andorra,1,0,1603,1115,488,T1
2024-03-25BotswanaBurundi,2024-03-25,Friendly tournament in Madagascar,Botswana,Burundi,0,0,1346,1278,68,D
2024-03-25BotswanaBurundi,2024-03-25,Friendly tournament in Madagascar,Burundi,Botswana,0,0,1278,1346,-68,D
2024-03-25Cape VerdeEquatorial Guinea,2024-03-25,Friendly tournament in Saudi Arabia,Cape Verde,Equatorial Guinea,1,0,1567,1573,-6,T1
2024-03-25Cape VerdeEquatorial Guinea,2024-03-25,Friendly tournament in Saudi Arabia,Equatorial Guinea,Cape Verde,0,1,1573,1567,6,T2
2024-03-25Central African RepublicPapua New Guinea,2024-03-25,Friendly tournament in Sri Lanka,Central African Republic,Papua New Guinea,4,0,1307,1096,211,T1
2024-03-25Central African RepublicPapua New Guinea,2024-03-25,Friendly tournament in Sri Lanka,Papua New Guinea,Central African Republic,0,4,1096,1307,-211,T2
2024-03-25CongoGabon,2024-03-25,Friendly in France,Congo,Gabon,1,1,1271,1437,-166,D
2024-03-25CongoGabon,2024-03-25,Friendly in France,Gabon,Congo,1,1,1437,1271,166,D
2024-03-25CyprusSerbia,2024-03-25,Friendly in Cyprus,Cyprus,Serbia,0,1,1320,1786,-466,T2
2024-03-25CyprusSerbia,2024-03-25,Friendly in Cyprus,Serbia,Cyprus,1,0,1786,1320,466,T1
2024-03-25Guinea-BissauSudan,2024-03-25,Friendly in Morocco,Guinea-Bissau,Sudan,2,1,1353,1323,30,T1
2024-03-25Guinea-BissauSudan,2024-03-25,Friendly in Morocco,Sudan,Guinea-Bissau,1,2,1323,1353,-30,T2
2024-03-25GuineaBermuda,2024-03-25,Friendly tournament in Saudi Arabia,Guinea,Bermuda,5,1,1471,1151,320,T1
2024-03-25GuineaBermuda,2024-03-25,Friendly tournament in Saudi Arabia,Bermuda,Guinea,1,5,1151,1471,-320,T2
2024-03-25MadagascarRwanda,2024-03-25,Friendly tournament in Madagascar,Rwanda,Madagascar,2,0,1310,1326,-16,T1
2024-03-25MadagascarRwanda,2024-03-25,Friendly tournament in Madagascar,Madagascar,Rwanda,0,2,1326,1310,16,T2
2024-03-25MontenegroNorth Macedonia,2024-03-25,Friendly in Turkey,North Macedonia,Montenegro,0,1,1562,1562,0,T2
2024-03-25MontenegroNorth Macedonia,2024-03-25,Friendly in Turkey,Montenegro,North Macedonia,1,0,1562,1562,0,T1
2024-03-25Sri LankaBhutan,2024-03-25,Friendly tournament in Sri Lanka,Sri Lanka,Bhutan,2,0,695,619,76,T1
2024-03-25Sri LankaBhutan,2024-03-25,Friendly tournament in Sri Lanka,Bhutan,Sri Lanka,0,2,619,695,-76,T2
2024-03-25SwedenAlbania,2024-03-25,Friendly in Sweden,Albania,Sweden,0,1,1618,1692,-74,T2
2024-03-25SwedenAlbania,2024-03-25,Friendly in Sweden,Sweden,Albania,1,0,1692,1618,74,T1
2024-03-25TanzaniaMongolia,2024-03-25,Friendly tournament in Azerbaijan,Tanzania,Mongolia,3,0,1353,792,561,T1
2024-03-25TanzaniaMongolia,2024-03-25,Friendly tournament in Azerbaijan,Mongolia,Tanzania,0,3,792,1353,-561,T2
2024-03-26AlgeriaSouth Africa,2024-03-26,Friendly tournament in Algeria,South Africa,Algeria,3,3,1567,1674,-107,D
2024-03-26AlgeriaSouth Africa,2024-03-26,Friendly tournament in Algeria,Algeria,South Africa,3,3,1674,1567,107,D
2024-03-26ArgentinaCosta Rica,2024-03-26,Friendly in the United States,Argentina,Costa Rica,3,1,2138,1606,532,T1
2024-03-26ArgentinaCosta Rica,2024-03-26,Friendly in the United States,Costa Rica,Argentina,1,3,1606,2138,-532,T2
2024-03-26AustraliaLebanon,2024-03-26,World Cup  and  Asian Cup qualifier in Australia,Lebanon,Australia,0,5,1284,1765,-481,T2
2024-03-26AustraliaLebanon,2024-03-26,World Cup  and  Asian Cup qualifier in Australia,Australia,Lebanon,5,0,1765,1284,481,T1
2024-03-26AustriaTurkey,2024-03-26,Friendly in Austria,Turkey,Austria,1,6,1760,1847,-87,T2
2024-03-26AustriaTurkey,2024-03-26,Friendly in Austria,Austria,Turkey,6,1,1847,1760,87,T1
2024-03-26BahrainNepal,2024-03-26,World Cup  and  Asian Cup qualifier in Bahrain,Nepal,Bahrain,0,3,890,1460,-570,T2
2024-03-26BahrainNepal,2024-03-26,World Cup  and  Asian Cup qualifier in Bahrain,Bahrain,Nepal,3,0,1460,890,570,T1
2024-03-26BangladeshPalestine,2024-03-26,World Cup  and  Asian Cup qualifier in Bangladesh,Bangladesh,Palestine,0,1,936,1415,-479,T2
2024-03-26BangladeshPalestine,2024-03-26,World Cup  and  Asian Cup qualifier in Bangladesh,Palestine,Bangladesh,1,0,1415,936,479,T1
2024-03-26British Virgin IslandsUS Virgin Islands,2024-03-26,World Cup qualifier in the British Virgin Islands,British Virgin Islands,US Virgin Islands,0,0,662,610,52,D
2024-03-26British Virgin IslandsUS Virgin Islands,2024-03-26,World Cup qualifier in the British Virgin Islands,US Virgin Islands,British Virgin Islands,0,0,610,662,-52,D
2024-03-26BruneiVanuatu,2024-03-26,Friendly tournament in Saudi Arabia,Brunei,Vanuatu,3,2,593,1074,-481,T1
2024-03-26BruneiVanuatu,2024-03-26,Friendly tournament in Saudi Arabia,Vanuatu,Brunei,2,3,1074,593,481,T2
2024-03-26Burkina FasoNiger,2024-03-26,Friendly in Morocco,Niger,Burkina Faso,1,1,1233,1510,-277,D
2024-03-26Burkina FasoNiger,2024-03-26,Friendly in Morocco,Burkina Faso,Niger,1,1,1510,1233,277,D
2024-03-26ChinaSingapore,2024-03-26,World Cup  and  Asian Cup qualifier in China,China,Singapore,4,1,1397,1125,272,T1
2024-03-26ChinaSingapore,2024-03-26,World Cup  and  Asian Cup qualifier in China,Singapore,China,1,4,1125,1397,-272,T2
2024-03-26ColombiaRomania,2024-03-26,Friendly in Spain,Romania,Colombia,2,3,1667,1995,-328,T2
2024-03-26ColombiaRomania,2024-03-26,Friendly in Spain,Colombia,Romania,3,2,1995,1667,328,T1
2024-03-26CzechiaArmenia,2024-03-26,Friendly in Czechia,Czechia,Armenia,2,1,1770,1458,312,T1
2024-03-26CzechiaArmenia,2024-03-26,Friendly in Czechia,Armenia,Czechia,1,2,1458,1770,-312,T2
2024-03-26DenmarkFaroe Islands,2024-03-26,Friendly in Denmark,Faroe Islands,Denmark,0,2,1269,1821,-552,T2
2024-03-26DenmarkFaroe Islands,2024-03-26,Friendly in Denmark,Denmark,Faroe Islands,2,0,1821,1269,552,T1
2024-03-26EgyptCroatia,2024-03-26,Friendly tournament in Egypt,Croatia,Egypt,4,2,1942,1648,294,T1
2024-03-26EgyptCroatia,2024-03-26,Friendly tournament in Egypt,Egypt,Croatia,2,4,1648,1942,-294,T2
2024-03-26El SalvadorHonduras,2024-03-26,Friendly in the United States,Honduras,El Salvador,1,1,1491,1395,96,D
2024-03-26El SalvadorHonduras,2024-03-26,Friendly in the United States,El Salvador,Honduras,1,1,1395,1491,-96,D
2024-03-26EnglandBelgium,2024-03-26,Friendly in England,England,Belgium,2,2,2002,1983,19,D
2024-03-26EnglandBelgium,2024-03-26,Friendly in England,Belgium,England,2,2,1983,2002,-19,D
2024-03-26EswatiniSomalia,2024-03-26,African Nations Cup qualifier in South Africa,Eswatini,Somalia,2,2,1266,890,376,D
2024-03-26EswatiniSomalia,2024-03-26,African Nations Cup qualifier in South Africa,Somalia,Eswatini,2,2,890,1266,-376,D
2024-03-26FinlandEstonia,2024-03-26,Friendly in Finland,Finland,Estonia,2,1,1621,1358,263,T1
2024-03-26FinlandEstonia,2024-03-26,Friendly in Finland,Estonia,Finland,1,2,1358,1621,-263,T2
2024-03-26FranceChile,2024-03-26,Friendly in France,France,Chile,3,2,2084,1714,370,T1
2024-03-26FranceChile,2024-03-26,Friendly in France,Chile,France,2,3,1714,2084,-370,T2
2024-03-26GeorgiaGreece,2024-03-26,European Championship qualifier in Georgia,Greece,Georgia,0,0,1739,1651,88,D
2024-03-26GeorgiaGreece,2024-03-26,European Championship qualifier in Georgia,Georgia,Greece,0,0,1651,1739,-88,D
2024-03-26GermanyNetherlands,2024-03-26,Friendly in Germany,Germany,Netherlands,2,1,1912,1977,-65,T1
2024-03-26GermanyNetherlands,2024-03-26,Friendly in Germany,Netherlands,Germany,1,2,1977,1912,65,T2
2024-03-26GhanaUganda,2024-03-26,Friendly in Morocco,Ghana,Uganda,2,2,1507,1359,148,D
2024-03-26GhanaUganda,2024-03-26,Friendly in Morocco,Uganda,Ghana,2,2,1359,1507,-148,D
2024-03-26GuyanaCambodia,2024-03-26,Friendly tournament in Saudi Arabia,Cambodia,Guyana,1,4,846,1269,-423,T2
2024-03-26GuyanaCambodia,2024-03-26,Friendly tournament in Saudi Arabia,Guyana,Cambodia,4,1,1269,846,423,T1
2024-03-26HungaryKosovo,2024-03-26,Friendly in Hungary,Hungary,Kosovo,2,0,1840,1512,328,T1
2024-03-26HungaryKosovo,2024-03-26,Friendly in Hungary,Kosovo,Hungary,0,2,1512,1840,-328,T2
2024-03-26IndiaAfghanistan,2024-03-26,World Cup  and  Asian Cup qualifier in India,Afghanistan,India,2,1,1082,1226,-144,T1
2024-03-26IndiaAfghanistan,2024-03-26,World Cup  and  Asian Cup qualifier in India,India,Afghanistan,1,2,1226,1082,144,T2
2024-03-26IrelandSwitzerland,2024-03-26,Friendly in Ireland,Ireland,Switzerland,0,1,1615,1796,-181,T2
2024-03-26IrelandSwitzerland,2024-03-26,Friendly in Ireland,Switzerland,Ireland,1,0,1796,1615,181,T1
2024-03-26Ivory CoastUruguay,2024-03-26,Friendly in France,Uruguay,Ivory Coast,1,2,2007,1613,394,T2
2024-03-26Ivory CoastUruguay,2024-03-26,Friendly in France,Ivory Coast,Uruguay,2,1,1613,2007,-394,T1
2024-03-26JordanPakistan,2024-03-26,World Cup  and  Asian Cup qualifier in Jordan,Pakistan,Jordan,0,7,828,1598,-770,T2
2024-03-26JordanPakistan,2024-03-26,World Cup  and  Asian Cup qualifier in Jordan,Jordan,Pakistan,7,0,1598,828,770,T1
2024-03-26KenyaZimbabwe,2024-03-26,Friendly tournament in Malawi,Zimbabwe,Kenya,1,3,1343,1386,-43,T2
2024-03-26KenyaZimbabwe,2024-03-26,Friendly tournament in Malawi,Kenya,Zimbabwe,3,1,1386,1343,43,T1
2024-03-26KuwaitQatar,2024-03-26,World Cup  and  Asian Cup qualifier in Kuwait,Qatar,Kuwait,2,1,1637,1340,297,T1
2024-03-26KuwaitQatar,2024-03-26,World Cup  and  Asian Cup qualifier in Kuwait,Kuwait,Qatar,1,2,1340,1637,-297,T2
2024-03-26KyrgyzstanTaiwan,2024-03-26,World Cup  and  Asian Cup qualifier in Kyrgyzstan,Kyrgyzstan,Taiwan,5,1,1264,911,353,T1
2024-03-26KyrgyzstanTaiwan,2024-03-26,World Cup  and  Asian Cup qualifier in Kyrgyzstan,Taiwan,Kyrgyzstan,1,5,911,1264,-353,T2
2024-03-26LatviaLiechtenstein,2024-03-26,Friendly in Cyprus,Latvia,Liechtenstein,1,1,1349,951,398,D
2024-03-26LatviaLiechtenstein,2024-03-26,Friendly in Cyprus,Liechtenstein,Latvia,1,1,951,1349,-398,D
2024-03-26LiberiaDjibouti,2024-03-26,African Nations Cup qualifier in Liberia,Liberia,Djibouti,0,0,1269,916,353,D
2024-03-26LiberiaDjibouti,2024-03-26,African Nations Cup qualifier in Liberia,Djibouti,Liberia,0,0,916,1269,-353,D
2024-03-26LibyaTogo,2024-03-26,Friendly in Morocco,Libya,Togo,1,1,1410,1390,20,D
2024-03-26LibyaTogo,2024-03-26,Friendly in Morocco,Togo,Libya,1,1,1390,1410,-20,D
2024-03-26LithuaniaGibraltar,2024-03-26,European Nations League C in Lithuania,Lithuania,Gibraltar,1,0,1327,1051,276,T1
2024-03-26LithuaniaGibraltar,2024-03-26,European Nations League C in Lithuania,Gibraltar,Lithuania,0,1,1051,1327,-276,T2
2024-03-26LuxembourgKazakhstan,2024-03-26,Friendly in Luxembourg,Luxembourg,Kazakhstan,2,1,1507,1476,31,T1
2024-03-26LuxembourgKazakhstan,2024-03-26,Friendly in Luxembourg,Kazakhstan,Luxembourg,1,2,1476,1507,-31,T2
2024-03-26MalawiZambia,2024-03-26,Friendly tournament in Malawi,Malawi,Zambia,1,2,1314,1472,-158,T2
2024-03-26MalawiZambia,2024-03-26,Friendly tournament in Malawi,Zambia,Malawi,2,1,1472,1314,158,T1
2024-03-26MalaysiaOman,2024-03-26,World Cup  and  Asian Cup qualifier in Malaysia,Oman,Malaysia,2,0,1524,1282,242,T1
2024-03-26MalaysiaOman,2024-03-26,World Cup  and  Asian Cup qualifier in Malaysia,Malaysia,Oman,0,2,1282,1524,-242,T2
2024-03-26MaliNigeria,2024-03-26,Friendly in Morocco,Mali,Nigeria,2,0,1633,1645,-12,T1
2024-03-26MaliNigeria,2024-03-26,Friendly in Morocco,Nigeria,Mali,0,2,1645,1633,12,T2
2024-03-26MaltaBelarus,2024-03-26,Friendly in Malta,Malta,Belarus,0,0,1258,1457,-199,D
2024-03-26MaltaBelarus,2024-03-26,Friendly in Malta,Belarus,Malta,0,0,1457,1258,199,D
2024-03-26MauritiusChad,2024-03-26,African Nations Cup qualifier in Mauritius,Chad,Mauritius,2,1,1173,1030,143,T1
2024-03-26MauritiusChad,2024-03-26,African Nations Cup qualifier in Mauritius,Mauritius,Chad,1,2,1030,1173,-143,T2
2024-03-26MoldovaCayman Islands,2024-03-26,Friendly in Turkey,Cayman Islands,Moldova,0,4,801,1345,-544,T2
2024-03-26MoldovaCayman Islands,2024-03-26,Friendly in Turkey,Moldova,Cayman Islands,4,0,1345,801,544,T1
2024-03-26MoroccoMauritania,2024-03-26,Friendly in Morocco,Mauritania,Morocco,0,0,1387,1776,-389,D
2024-03-26MoroccoMauritania,2024-03-26,Friendly in Morocco,Morocco,Mauritania,0,0,1776,1387,389,D
2024-03-26New ZealandTunisia,2024-03-26,Friendly tournament in Egypt,Tunisia,New Zealand,0,0,1686,1519,167,D
2024-03-26New ZealandTunisia,2024-03-26,Friendly tournament in Egypt,New Zealand,Tunisia,0,0,1519,1686,-167,D
2024-03-26NicaraguaCuba,2024-03-26,Friendly in Nicaragua,Nicaragua,Cuba,0,1,1330,1291,39,T2
2024-03-26NicaraguaCuba,2024-03-26,Friendly in Nicaragua,Cuba,Nicaragua,1,0,1291,1330,-39,T1
2024-03-26NorwaySlovakia,2024-03-26,Friendly in Norway,Slovakia,Norway,1,1,1650,1742,-92,D
2024-03-26NorwaySlovakia,2024-03-26,Friendly in Norway,Norway,Slovakia,1,1,1742,1650,92,D
2024-03-26PeruDominican Republic,2024-03-26,Friendly in Peru,Peru,Dominican Republic,4,1,1745,1209,536,T1
2024-03-26PeruDominican Republic,2024-03-26,Friendly in Peru,Dominican Republic,Peru,1,4,1209,1745,-536,T2
2024-03-26PhilippinesIraq,2024-03-26,World Cup  and  Asian Cup qualifier in the Philippines,Iraq,Philippines,5,0,1639,1049,590,T1
2024-03-26PhilippinesIraq,2024-03-26,World Cup  and  Asian Cup qualifier in the Philippines,Philippines,Iraq,0,5,1049,1639,-590,T2
2024-03-26ScotlandNorthern Ireland,2024-03-26,Friendly in Scotland,Scotland,Northern Ireland,0,1,1794,1498,296,T2
2024-03-26ScotlandNorthern Ireland,2024-03-26,Friendly in Scotland,Northern Ireland,Scotland,1,0,1498,1794,-296,T1
2024-03-26SenegalBenin,2024-03-26,Friendly in France,Senegal,Benin,1,0,1774,1355,419,T1
2024-03-26SenegalBenin,2024-03-26,Friendly in France,Benin,Senegal,0,1,1355,1774,-419,T2
2024-03-26SloveniaPortugal,2024-03-26,Friendly in Slovenia,Portugal,Slovenia,0,2,2036,1716,320,T2
2024-03-26SloveniaPortugal,2024-03-26,Friendly in Slovenia,Slovenia,Portugal,2,0,1716,2036,-320,T1
2024-03-26SpainBrazil,2024-03-26,Friendly in Spain,Spain,Brazil,3,3,2022,2025,-3,D
2024-03-26SpainBrazil,2024-03-26,Friendly in Spain,Brazil,Spain,3,3,2025,2022,3,D
2024-03-26SyriaMyanmar,2024-03-26,World Cup  and  Asian Cup qualifier in Saudi Arabia,Syria,Myanmar,7,0,1442,923,519,T1
2024-03-26SyriaMyanmar,2024-03-26,World Cup  and  Asian Cup qualifier in Saudi Arabia,Myanmar,Syria,0,7,923,1442,-519,T2
2024-03-26São Tomé and PríncipeSouth Sudan,2024-03-26,African Nations Cup qualifier in Morocco,South Sudan,São Tomé and Príncipe,0,0,1142,1062,80,D
2024-03-26São Tomé and PríncipeSouth Sudan,2024-03-26,African Nations Cup qualifier in Morocco,São Tomé and Príncipe,South Sudan,0,0,1062,1142,-80,D
2024-03-26TajikistanSaudi Arabia,2024-03-26,World Cup  and  Asian Cup qualifier in Tajikistan,Tajikistan,Saudi Arabia,1,1,1380,1620,-240,D
